n_app_active_daily,1st_app_dly,2nd_app_dly,3rd_app_dly,2days_most_used,3days_most_used,7days_most_used,10days_most_used,n_app_active_daily_2days_mean,n_app_active_daily_2days_var,n_app_active_daily_2days_max,n_app_active_daily_2days_count,n_app_active_daily_7days_mean,n_app_active_daily_7days_var,n_app_active_daily_7days_max,n_app_active_daily_7days_count,n_app_active_daily_10days_mean,n_app_active_daily_10days_var,n_app_active_daily_10days_max,n_app_active_daily_10days_count,n_app_active_daily_day_mean,n_app_active_daily_day_max,n_app_active_daily_day_count,n_app_active_daily_3days_mean,n_app_active_daily_3days_var,n_app_active_daily_3days_max,n_app_active_daily_3days_count,n_app_installed_daily,n_app_installed_daily_2days_mean,n_app_installed_daily_2days_var,n_app_installed_daily_2days_max,n_app_installed_daily_2days_count,n_app_installed_daily_7days_mean,n_app_installed_daily_7days_var,n_app_installed_daily_7days_max,n_app_installed_daily_7days_count,n_app_installed_daily_10days_mean,n_app_installed_daily_10days_var,n_app_installed_daily_10days_max,n_app_installed_daily_10days_count,n_app_installed_daily_day_mean,n_app_installed_daily_day_max,n_app_installed_daily_day_count,n_app_installed_daily_3days_mean,n_app_installed_daily_3days_var,n_app_installed_daily_3days_max,n_app_installed_daily_3days_count,2days_most_used_installed,3days_most_used_installed,7days_most_used_installed,10days_most_used_installed,1st_cat_dly_installed,2nd_cat_dly_installed,3rd_cat_dly_installed,2days_most_used_active,3days_most_used_active,7days_most_used_active,10days_most_used_active,1st_cat_dly_active,2nd_cat_dly_active,3rd_cat_dly_active,phone_brand,price_eur,screen_size,ram_gb,release_month,release_year,camera,daily_distance_1day_mean,daily_distance_1day_var,daily_distance_1day_max,daily_distance_1day_count,daily_distance_2days_mean,daily_distance_2days_var,daily_distance_2days_max,daily_distance_2days_count,daily_distance_7days_mean,daily_distance_7days_var,daily_distance_7days_max,daily_distance_7days_count,daily_distance_10days_mean,daily_distance_10days_var,daily_distance_10days_max,daily_distance_10days_count,daily_distance_3days_mean,daily_distance_3days_var,daily_distance_3days_max,daily_distance_3days_count,labels
13.0,-8504475857937456387,3433289601737013244,6770210872426322058,-8504475857937456387,-8504475857937456387,-8504475857937456387,-8504475857937456387,13.0,-1.0,13.0,1.0,13.0,-1.0,13.0,1.0,13.0,-1.0,13.0,1.0,13.0,13.0,1.0,13.0,-1.0,13.0,1.0,24.0,24.0,-1.0,24.0,1.0,24.0,-1.0,24.0,1.0,24.0,-1.0,24.0,1.0,24.0,24.0,1.0,24.0,-1.0,24.0,1.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
31.0,6666573791286858743,2932513810125924031,8948670408023620661,6666573791286858743,6666573791286858743,6666573791286858743,6666573791286858743,21.5,180.5,31.0,2.0,19.3333333333,104.333333333,31.0,3.0,19.3333333333,104.333333333,31.0,3.0,31.0,31.0,1.0,19.3333333333,104.333333333,31.0,3.0,42.0,42.5,0.5,43.0,2.0,43.0,1.0,44.0,3.0,43.0,1.0,44.0,3.0,42.0,42.0,1.0,43.0,1.0,44.0,3.0,548.0,548.0,548.0,548.0,548.0,704.0,713.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,1,100.0,5.0,1.0,9.0,2014.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
2.0,7014655825255656561,-2601063888892814087,-1,7014655825255656561,7014655825255656561,7014655825255656561,7014655825255656561,4.0,8.0,6.0,2.0,4.0,8.0,6.0,2.0,4.0,8.0,6.0,2.0,2.0,2.0,1.0,4.0,8.0,6.0,2.0,43.0,43.0,0.0,43.0,2.0,43.0,0.0,43.0,2.0,43.0,0.0,43.0,2.0,43.0,43.0,1.0,43.0,0.0,43.0,2.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,252.0,1011.0,548.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
8.0,3433289601737013244,9220205176760015004,-5166330690686719214,3433289601737013244,3433289601737013244,3433289601737013244,3433289601737013244,6.0,8.0,8.0,2.0,8.33333333333,19.8666666667,16.0,6.0,8.33333333333,19.8666666667,16.0,6.0,8.0,8.0,1.0,8.33333333333,19.8666666667,16.0,6.0,65.0,65.0,0.0,65.0,2.0,54.5,661.5,65.0,6.0,54.5,661.5,65.0,6.0,65.0,65.0,1.0,54.5,661.5,65.0,6.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,548.0,548.0,548.0,548.0,548.0,549.0,152.0,1,350.0,5.2,3.0,7.0,2015.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
13.0,-538061441862183033,-6986253755443471866,-2096005745705641246,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,25.0,288.0,37.0,2.0,41.0,1522.5,109.0,5.0,41.0,1522.5,109.0,5.0,13.0,13.0,1.0,41.0,1522.5,109.0,5.0,82.0,82.0,0.0,82.0,2.0,77.2,25.7,82.0,5.0,77.2,25.7,82.0,5.0,82.0,82.0,1.0,77.2,25.7,82.0,5.0,548.0,548.0,548.0,548.0,548.0,704.0,405.0,548.0,548.0,548.0,548.0,548.0,704.0,1007.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
18.0,628020936226491308,-6590029937880196169,-1496780913081066720,628020936226491308,628020936226491308,628020936226491308,628020936226491308,18.0,-1.0,18.0,1.0,18.0,-1.0,18.0,1.0,18.0,-1.0,18.0,1.0,18.0,18.0,1.0,18.0,-1.0,18.0,1.0,18.0,18.0,-1.0,18.0,1.0,18.0,-1.0,18.0,1.0,18.0,-1.0,18.0,1.0,18.0,18.0,1.0,18.0,-1.0,18.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
2.0,3433289601737013244,-8967115172244183586,-1,3433289601737013244,3433289601737013244,3433289601737013244,3433289601737013244,2.0,-1.0,2.0,1.0,2.0,-1.0,2.0,1.0,2.0,-1.0,2.0,1.0,2.0,2.0,1.0,2.0,-1.0,2.0,1.0,11.0,11.0,-1.0,11.0,1.0,11.0,-1.0,11.0,1.0,11.0,-1.0,11.0,1.0,11.0,11.0,1.0,11.0,-1.0,11.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,1,90.0,5.0,2.0,7.0,2015.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
28.0,-6590029937880196169,-1442117565864503182,7350968644104485537,0,0,0,0,14.0,392.0,28.0,2.0,16.5,251.666666667,32.0,4.0,16.5,251.666666667,32.0,4.0,28.0,28.0,1.0,16.5,251.666666667,32.0,4.0,41.0,20.5,840.5,41.0,2.0,31.75,449.583333333,44.0,4.0,31.75,449.583333333,44.0,4.0,41.0,41.0,1.0,31.75,449.583333333,44.0,4.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,10,360.0,5.0,3.0,5.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
4.0,-538061441862183033,1088227414300337900,429374175315151221,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,5.0,2.0,6.0,2.0,5.14285714286,3.80952380952,8.0,7.0,5.14285714286,3.80952380952,8.0,7.0,4.0,4.0,1.0,5.14285714286,3.80952380952,8.0,7.0,21.0,21.0,0.0,21.0,2.0,21.1428571429,0.142857142857,22.0,7.0,21.1428571429,0.142857142857,22.0,7.0,21.0,21.0,1.0,21.1428571429,0.142857142857,22.0,7.0,548.0,548.0,548.0,548.0,548.0,405.0,302.0,302.0,302.0,302.0,302.0,302.0,263.0,303.0,0,220.0,5.5,3.0,2.0,2016.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
8.0,-538061441862183033,-8967115172244183586,-4672998625294552383,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,8.0,-1.0,8.0,1.0,8.0,-1.0,8.0,1.0,8.0,-1.0,8.0,1.0,8.0,8.0,1.0,8.0,-1.0,8.0,1.0,23.0,23.0,-1.0,23.0,1.0,23.0,-1.0,23.0,1.0,23.0,-1.0,23.0,1.0,23.0,23.0,1.0,23.0,-1.0,23.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,0,230.0,5.0,3.0,8.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
5.0,-4903991800006656153,5927333115845830913,628020936226491308,-4903991800006656153,-4903991800006656153,-4903991800006656153,-4903991800006656153,5.0,-1.0,5.0,1.0,5.0,-1.0,5.0,1.0,5.0,-1.0,5.0,1.0,5.0,5.0,1.0,5.0,-1.0,5.0,1.0,25.0,25.0,-1.0,25.0,1.0,25.0,-1.0,25.0,1.0,25.0,-1.0,25.0,1.0,25.0,25.0,1.0,25.0,-1.0,25.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,3,360.0,5.1,2.0,4.0,2014.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
7.0,-538061441862183033,-6590029937880196169,8266474968779519868,-538061441862183033,0,0,0,3.5,24.5,7.0,2.0,5.6,83.3,21.0,5.0,5.6,83.3,21.0,5.0,7.0,7.0,1.0,5.6,83.3,21.0,5.0,21.0,10.5,220.5,21.0,2.0,8.4,132.3,21.0,5.0,8.4,132.3,21.0,5.0,21.0,21.0,1.0,8.4,132.3,21.0,5.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,0,100.0,4.7,1.0,7.0,2013.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
22.0,-538061441862183033,-8504475857937456387,5927333115845830913,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,11.0,242.0,22.0,2.0,29.8571428571,2113.47619048,128.0,7.0,29.8571428571,2113.47619048,128.0,7.0,22.0,22.0,1.0,29.8571428571,2113.47619048,128.0,7.0,25.0,12.5,312.5,25.0,2.0,14.5714285714,186.619047619,27.0,7.0,14.5714285714,186.619047619,27.0,7.0,25.0,25.0,1.0,14.5714285714,186.619047619,27.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,704.0,548.0,548.0,548.0,704.0,548.0,549.0,0,120.0,5.5,2.0,3.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
23.0,-3139917224122487612,-3377762563562413489,5516228268441717785,-3139917224122487612,-3139917224122487612,-3139917224122487612,-3139917224122487612,19.0,32.0,23.0,2.0,20.5714285714,25.2857142857,27.0,7.0,20.5714285714,25.2857142857,27.0,7.0,23.0,23.0,1.0,20.5714285714,25.2857142857,27.0,7.0,30.0,30.0,0.0,30.0,2.0,29.2857142857,0.238095238095,30.0,7.0,29.2857142857,0.238095238095,30.0,7.0,30.0,30.0,1.0,29.2857142857,0.238095238095,30.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,168.0,168.0,168.0,168.0,168.0,302.0,303.0,2,110.0,5.1,2.0,6.0,2016.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
2.0,1088227414300337900,-7857734834924715742,-1,1088227414300337900,1088227414300337900,1088227414300337900,1088227414300337900,2.0,0.0,2.0,2.0,7.14285714286,23.8095238095,12.0,7.0,7.14285714286,23.8095238095,12.0,7.0,2.0,2.0,1.0,7.14285714286,23.8095238095,12.0,7.0,81.0,81.0,0.0,81.0,2.0,82.2857142857,2.90476190476,85.0,7.0,82.2857142857,2.90476190476,85.0,7.0,81.0,81.0,1.0,82.2857142857,2.90476190476,85.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,263.0,263.0,263.0,263.0,263.0,548.0,549.0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
4.0,-3377762563562413489,7318956472058153296,-1,-3377762563562413489,-3377762563562413489,-3377762563562413489,-3377762563562413489,5.0,2.0,6.0,2.0,5.14285714286,13.1428571429,10.0,7.0,5.14285714286,13.1428571429,10.0,7.0,4.0,4.0,1.0,5.14285714286,13.1428571429,10.0,7.0,25.0,24.0,2.0,25.0,2.0,23.2857142857,0.571428571429,25.0,7.0,23.2857142857,0.571428571429,25.0,7.0,25.0,25.0,1.0,23.2857142857,0.571428571429,25.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,775.0,302.0,302.0,302.0,775.0,779.0,302.0,2,130.0,5.5,2.0,1.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
77.0,-747926486627391271,-7857734834924715742,503383046604067837,-755461362045697404,6379073325038686852,-747926486627391271,-747926486627391271,68.0,162.0,77.0,2.0,40.0,581.333333333,77.0,7.0,40.0,581.333333333,77.0,7.0,77.0,77.0,1.0,40.0,581.333333333,77.0,7.0,31.0,31.5,0.5,32.0,2.0,25.1428571429,126.142857143,32.0,7.0,25.1428571429,126.142857143,32.0,7.0,31.0,31.0,1.0,25.1428571429,126.142857143,32.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,179.0,548.0,548.0,548.0,548.0,548.0,704.0,179.0,2,120.0,5.0,2.0,6.0,2016.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
3.0,3433289601737013244,8557198901083791098,-7468212093586159919,3433289601737013244,3433289601737013244,3433289601737013244,3433289601737013244,7.5,40.5,12.0,2.0,9.71428571429,14.9047619048,14.0,7.0,9.71428571429,14.9047619048,14.0,7.0,3.0,3.0,1.0,9.71428571429,14.9047619048,14.0,7.0,15.0,15.0,0.0,15.0,2.0,15.0,0.0,15.0,7.0,15.0,0.0,15.0,7.0,15.0,15.0,1.0,15.0,0.0,15.0,7.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,548.0,548.0,548.0,548.0,548.0,549.0,206.0,1,250.0,5.0,2.0,5.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
9.0,-538061441862183033,-5305692228635096563,5927333115845830913,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,9.0,-1.0,9.0,1.0,9.0,-1.0,9.0,1.0,9.0,-1.0,9.0,1.0,9.0,9.0,1.0,9.0,-1.0,9.0,1.0,17.0,17.0,-1.0,17.0,1.0,17.0,-1.0,17.0,1.0,17.0,-1.0,17.0,1.0,17.0,17.0,1.0,17.0,-1.0,17.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
2.0,7239580392992438725,-6793861127573349654,-1,7239580392992438725,7239580392992438725,7239580392992438725,7239580392992438725,2.0,-1.0,2.0,1.0,2.0,-1.0,2.0,1.0,2.0,-1.0,2.0,1.0,2.0,2.0,1.0,2.0,-1.0,2.0,1.0,27.0,27.0,-1.0,27.0,1.0,27.0,-1.0,27.0,1.0,27.0,-1.0,27.0,1.0,27.0,27.0,1.0,27.0,-1.0,27.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,704.0,704.0,704.0,704.0,704.0,548.0,549.0,19,130.0,5.5,3.0,10.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
6.0,6868430133575209713,-3130816760729488660,-479049531465127634,6868430133575209713,6868430133575209713,0,0,7.0,2.0,8.0,2.0,7.16666666667,64.9666666667,22.0,6.0,7.16666666667,64.9666666667,22.0,6.0,6.0,6.0,1.0,7.16666666667,64.9666666667,22.0,6.0,56.0,56.0,0.0,56.0,2.0,37.6666666667,851.466666667,57.0,6.0,37.6666666667,851.466666667,57.0,6.0,56.0,56.0,1.0,37.6666666667,851.466666667,57.0,6.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,262.0,548.0,549.0,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
18.0,628020936226491308,-5305696816021977482,-5720078949152207372,628020936226491308,628020936226491308,628020936226491308,628020936226491308,16.0,8.0,18.0,2.0,20.1428571429,126.80952381,36.0,7.0,20.1428571429,126.80952381,36.0,7.0,18.0,18.0,1.0,20.1428571429,126.80952381,36.0,7.0,37.0,37.0,0.0,37.0,2.0,31.0,188.0,37.0,7.0,31.0,188.0,37.0,7.0,37.0,37.0,1.0,31.0,188.0,37.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,3,420.0,5.7,3.0,9.0,2013.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
6.0,3433289601737013244,7014655825255656561,7326208988820182795,3433289601737013244,3433289601737013244,3433289601737013244,3433289601737013244,7.0,2.0,8.0,2.0,7.71428571429,9.90476190476,12.0,7.0,7.71428571429,9.90476190476,12.0,7.0,6.0,6.0,1.0,7.71428571429,9.90476190476,12.0,7.0,44.0,42.5,4.5,44.0,2.0,38.8571428571,7.14285714286,44.0,7.0,38.8571428571,7.14285714286,44.0,7.0,44.0,44.0,1.0,38.8571428571,7.14285714286,44.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,263.0,1,350.0,5.2,3.0,7.0,2015.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
8.0,-538061441862183033,-8015422627604142678,-6538188762242952077,-538061441862183033,0,0,0,4.0,32.0,8.0,2.0,8.0,128.0,24.0,4.0,8.0,128.0,24.0,4.0,8.0,8.0,1.0,8.0,128.0,24.0,4.0,9.0,4.5,40.5,9.0,2.0,4.25,24.25,9.0,4.0,4.25,24.25,9.0,4.0,9.0,9.0,1.0,4.25,24.25,9.0,4.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,0,130.0,4.7,1.0,4.0,2015.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
6.0,-4487542844749057548,-6337448691856486170,-6590029937880196169,0,0,0,0,3.0,18.0,6.0,2.0,4.66666666667,17.3333333333,8.0,3.0,4.66666666667,17.3333333333,8.0,3.0,6.0,6.0,1.0,4.66666666667,17.3333333333,8.0,3.0,10.0,5.0,50.0,10.0,2.0,7.33333333333,41.3333333333,12.0,3.0,7.33333333333,41.3333333333,12.0,3.0,10.0,10.0,1.0,7.33333333333,41.3333333333,12.0,3.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
20.0,487766649788038994,7321311297909996270,-2601063888892814087,487766649788038994,0,0,0,18.5,4.5,20.0,2.0,9.83333333333,76.5666666667,20.0,6.0,9.83333333333,76.5666666667,20.0,6.0,20.0,20.0,1.0,9.83333333333,76.5666666667,20.0,6.0,45.0,44.5,0.5,45.0,2.0,29.5,523.9,46.0,6.0,29.5,523.9,46.0,6.0,45.0,45.0,1.0,29.5,523.9,46.0,6.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
12.0,-538061441862183033,7314948236892596410,3178154549105570104,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,9.0,18.0,12.0,2.0,14.1428571429,82.1428571429,25.0,7.0,14.1428571429,82.1428571429,25.0,7.0,12.0,12.0,1.0,14.1428571429,82.1428571429,25.0,7.0,35.0,34.0,2.0,35.0,2.0,27.0,190.666666667,36.0,7.0,27.0,190.666666667,36.0,7.0,35.0,35.0,1.0,27.0,190.666666667,36.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,161.0,0,120.0,5.5,2.0,3.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
3.0,5927333115845830913,8693964245073640147,5317962649608339164,0,0,0,0,1.5,4.5,3.0,2.0,1.71428571429,11.5714285714,9.0,7.0,1.71428571429,11.5714285714,9.0,7.0,3.0,3.0,1.0,1.71428571429,11.5714285714,9.0,7.0,6.0,3.0,18.0,6.0,2.0,1.85714285714,10.1428571429,7.0,7.0,1.85714285714,10.1428571429,7.0,7.0,6.0,6.0,1.0,1.85714285714,10.1428571429,7.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,704.0,704.0,548.0,548.0,704.0,548.0,549.0,3,260.0,5.0,2.0,12.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
79.0,5099453940784075687,8693964245073640147,-1633912834745894481,5099453940784075687,5099453940784075687,5099453940784075687,5099453940784075687,69.0,200.0,79.0,2.0,74.5714285714,184.619047619,98.0,7.0,74.5714285714,184.619047619,98.0,7.0,79.0,79.0,1.0,74.5714285714,184.619047619,98.0,7.0,12.0,10.5,4.5,12.0,2.0,12.0,2.66666666667,14.0,7.0,12.0,2.66666666667,14.0,7.0,12.0,12.0,1.0,12.0,2.66666666667,14.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,3,140.0,5.0,1.0,10.0,2014.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
7.0,-538061441862183033,-8967115172244183586,1665047061121005617,-538061441862183033,0,0,0,3.5,24.5,7.0,2.0,2.16666666667,11.3666666667,7.0,6.0,2.16666666667,11.3666666667,7.0,6.0,7.0,7.0,1.0,2.16666666667,11.3666666667,7.0,6.0,17.0,8.5,144.5,17.0,2.0,5.66666666667,77.0666666667,17.0,6.0,5.66666666667,77.0666666667,17.0,6.0,17.0,17.0,1.0,5.66666666667,77.0666666667,17.0,6.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,0,120.0,5.5,2.0,3.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
70.0,8693964245073640147,628020936226491308,4348659952760821294,8693964245073640147,8693964245073640147,8693964245073640147,8693964245073640147,87.0,578.0,104.0,2.0,122.142857143,7680.14285714,294.0,7.0,122.142857143,7680.14285714,294.0,7.0,70.0,70.0,1.0,122.142857143,7680.14285714,294.0,7.0,55.0,53.5,4.5,55.0,2.0,70.0,340.666666667,100.0,7.0,70.0,340.666666667,100.0,7.0,55.0,55.0,1.0,70.0,340.666666667,100.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,7,330.0,5.2,2.0,6.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
